año|id_distrito|distrito|id_barrio|barrio|id_uso|uso|num_inmuebles|año_cons_medio|sup_cons|sup_suelo|valor_catastral
2014|1|Centro|11|PALACIO|A|Almacén-Estacionamiento|3034|1969.0|214457.0||129525903.84
2014|1|Centro|11|PALACIO|C|Comercial|1407|1921.0|223552.0||407605466.44
2014|1|Centro|11|PALACIO|E|Cultural|36|1937.0|62963.0||75828716.0
2014|1|Centro|11|PALACIO|G|Ocio y Hostelería|254|1919.0|114226.0||195413848.02
2014|1|Centro|11|PALACIO|I|Industrial|22|1942.0|13228.0||11807949.49
2014|1|Centro|11|PALACIO|K|Deportivo|8|1946.0|7238.0||10614658.96
2014|1|Centro|11|PALACIO|M|Suelos sin edificar, obras de urbanización y jardinería|47|||130010.0|19915201.81
2014|1|Centro|11|PALACIO|O|Oficinas|559|1947.0|196893.0||340784134.7
2014|1|Centro|11|PALACIO|P|Edificio Singular|15|1891.0|197518.0||281666751.43
2014|1|Centro|11|PALACIO|R|Religioso|17|1884.0|102718.0||114254183.76
2014|1|Centro|11|PALACIO|T|Espectáculos|6|1941.0|86233.0||156383941.89
2014|1|Centro|11|PALACIO|V|Residencial|13133|1928.0|1367429.0||1856664182.99
2014|1|Centro|11|PALACIO|Y|Sanidad y Beneficencia|11|1939.0|25101.0||25184133.43
2014|1|Centro|12|EMBAJADORES|A|Almacén-Estacionamiento|3989|1974.0|261306.0||140312140.59
2014|1|Centro|12|EMBAJADORES|C|Comercial|2630|1925.0|393880.0||574936352.75
2014|1|Centro|12|EMBAJADORES|E|Cultural|48|1920.0|184010.0||210333924.76
2014|1|Centro|12|EMBAJADORES|G|Ocio y Hostelería|114|1919.0|56970.0||88238015.63
2014|1|Centro|12|EMBAJADORES|I|Industrial|25|1938.0|3677.0||2699860.87
2014|1|Centro|12|EMBAJADORES|K|Deportivo|2|1988.0|1092.0||1413430.17
2014|1|Centro|12|EMBAJADORES|M|Suelos sin edificar, obras de urbanización y jardinería|36|||19914.0|16791454.5
2014|1|Centro|12|EMBAJADORES|O|Oficinas|176|1944.0|90991.0||85483632.55
2014|1|Centro|12|EMBAJADORES|P|Edificio Singular|3|1918.0|18576.0||18586882.51
2014|1|Centro|12|EMBAJADORES|R|Religioso|8|1865.0|17785.0||15345569.12
2014|1|Centro|12|EMBAJADORES|T|Espectáculos|7|1935.0|21278.0||28170766.1
2014|1|Centro|12|EMBAJADORES|V|Residencial|24603|1927.0|1984457.0||2467074544.58
2014|1|Centro|12|EMBAJADORES|Y|Sanidad y Beneficencia|9|1982.0|8165.0||8949180.47
2014|1|Centro|13|CORTES|A|Almacén-Estacionamiento|1532|1967.0|119842.0||87283393.56
2014|1|Centro|13|CORTES|C|Comercial|858|1916.0|146986.0||285597289.51
2014|1|Centro|13|CORTES|E|Cultural|22|1952.0|57893.0||112294811.69
2014|1|Centro|13|CORTES|G|Ocio y Hostelería|201|1950.0|277754.0||542910593.51
2014|1|Centro|13|CORTES|I|Industrial|9|1945.0|13510.0||13005693.38
2014|1|Centro|13|CORTES|K|Deportivo|1|1917.0|260.0||372685.34
2014|1|Centro|13|CORTES|M|Suelos sin edificar, obras de urbanización y jardinería|6|||1817.0|4622966.0
2014|1|Centro|13|CORTES|O|Oficinas|369|1946.0|420640.0||946732510.93
2014|1|Centro|13|CORTES|P|Edificio Singular|23|1934.0|219215.0||316172247.13
2014|1|Centro|13|CORTES|R|Religioso|8|1868.0|27211.0||25747882.38
2014|1|Centro|13|CORTES|T|Espectáculos|6|1929.0|29081.0||39020249.56
2014|1|Centro|13|CORTES|V|Residencial|6456|1921.0|774864.0||1177535857.59
2014|1|Centro|13|CORTES|Y|Sanidad y Beneficencia|2|1930.0|1467.0||1607416.91
2014|1|Centro|14|JUSTICIA|A|Almacén-Estacionamiento|2878|1977.0|186131.0||116947886.59
2014|1|Centro|14|JUSTICIA|C|Comercial|1326|1923.0|231296.0||518477250.13
2014|1|Centro|14|JUSTICIA|E|Cultural|37|1942.0|48937.0||64809462.32
2014|1|Centro|14|JUSTICIA|G|Ocio y Hostelería|76|1944.0|58412.0||125226330.71
2014|1|Centro|14|JUSTICIA|I|Industrial|15|1965.0|2778.0||2742294.87
2014|1|Centro|14|JUSTICIA|K|Deportivo|10|1975.0|3335.0||6710735.12
2014|1|Centro|14|JUSTICIA|M|Suelos sin edificar, obras de urbanización y jardinería|18|||16526.0|4662651.32
2014|1|Centro|14|JUSTICIA|O|Oficinas|560|1945.0|436321.0||918192065.1
2014|1|Centro|14|JUSTICIA|P|Edificio Singular|23|1990.0|147805.0||247743143.93
2014|1|Centro|14|JUSTICIA|R|Religioso|22|1857.0|19366.0||25850058.09
2014|1|Centro|14|JUSTICIA|T|Espectáculos|4|1922.0|13082.0||22667110.59
2014|1|Centro|14|JUSTICIA|V|Residencial|10217|1928.0|1335300.0||2159104673.83
2014|1|Centro|14|JUSTICIA|Y|Sanidad y Beneficencia|5|1973.0|10576.0||18589952.16
2014|1|Centro|15|UNIVERSIDAD|A|Almacén-Estacionamiento|4751|1974.0|267250.0||161123772.98
2014|1|Centro|15|UNIVERSIDAD|C|Comercial|1722|1923.0|330104.0||785745526.18
2014|1|Centro|15|UNIVERSIDAD|E|Cultural|32|1939.0|84399.0||87111997.27
2014|1|Centro|15|UNIVERSIDAD|G|Ocio y Hostelería|131|1918.0|141801.0||268687260.0
2014|1|Centro|15|UNIVERSIDAD|I|Industrial|45|1931.0|12558.0||14141328.44
2014|1|Centro|15|UNIVERSIDAD|K|Deportivo|7|1958.0|2009.0||2976521.69
2014|1|Centro|15|UNIVERSIDAD|M|Suelos sin edificar, obras de urbanización y jardinería|14|||4413.0|3989120.45
2014|1|Centro|15|UNIVERSIDAD|O|Oficinas|734|1955.0|382141.0||655640926.8
2014|1|Centro|15|UNIVERSIDAD|P|Edificio Singular|16|1952.0|156270.0||213494712.91
2014|1|Centro|15|UNIVERSIDAD|R|Religioso|16|1902.0|89395.0||72996905.23
2014|1|Centro|15|UNIVERSIDAD|T|Espectáculos|1|1900.0|159.0||215200.63
2014|1|Centro|15|UNIVERSIDAD|V|Residencial|19645|1929.0|1811563.0||2496611676.55
2014|1|Centro|15|UNIVERSIDAD|Y|Sanidad y Beneficencia|19|1923.0|8660.0||9225742.26
2014|1|Centro|16|SOL|A|Almacén-Estacionamiento|818|1954.0|102133.0||67395619.86
2014|1|Centro|16|SOL|C|Comercial|1250|1916.0|384213.0||1430993026.7
2014|1|Centro|16|SOL|E|Cultural|5|1926.0|17171.0||25943068.88
2014|1|Centro|16|SOL|G|Ocio y Hostelería|209|1935.0|183426.0||328191947.07
2014|1|Centro|16|SOL|I|Industrial|6|1943.0|307.0||290254.82
2014|1|Centro|16|SOL|K|Deportivo|1|1890.0|797.0||482127.3
2014|1|Centro|16|SOL|M|Suelos sin edificar, obras de urbanización y jardinería|40|||28578.0|5464106.02
2014|1|Centro|16|SOL|O|Oficinas|942|1942.0|342026.0||607988820.99
2014|1|Centro|16|SOL|P|Edificio Singular|11|1919.0|128597.0||180020893.16
2014|1|Centro|16|SOL|R|Religioso|8|1817.0|18134.0||15887862.22
2014|1|Centro|16|SOL|T|Espectáculos|7|1936.0|23332.0||38088681.69
2014|1|Centro|16|SOL|V|Residencial|4433|1918.0|641754.0||907300608.02
2014|1|Centro|16|SOL|Y|Sanidad y Beneficencia|1|1925.0|2109.0||1435914.67
2014|2|Arganzuela|21|IMPERIAL|A|Almacén-Estacionamiento|4913|1993.0|278393.0||124955996.7
2014|2|Arganzuela|21|IMPERIAL|C|Comercial|633|1967.0|85820.0||114249046.9
2014|2|Arganzuela|21|IMPERIAL|E|Cultural|8|1962.0|18543.0||18567081.58
2014|2|Arganzuela|21|IMPERIAL|G|Ocio y Hostelería|2|1992.0|20648.0||35918543.78
2014|2|Arganzuela|21|IMPERIAL|I|Industrial|37|1985.0|33409.0||28060929.6
2014|2|Arganzuela|21|IMPERIAL|K|Deportivo|9|1985.0|112105.0||159370258.93
2014|2|Arganzuela|21|IMPERIAL|M|Suelos sin edificar, obras de urbanización y jardinería|14|||110132.0|82374084.9
2014|2|Arganzuela|21|IMPERIAL|O|Oficinas|125|1975.0|58122.0||72858778.52
2014|2|Arganzuela|21|IMPERIAL|R|Religioso|1|1965.0|63.0||72920.38
2014|2|Arganzuela|21|IMPERIAL|T|Espectáculos|1|1965.0|2576.0||3814484.87
2014|2|Arganzuela|21|IMPERIAL|V|Residencial|10714|1971.0|993366.0||1287640594.8
2014|2|Arganzuela|21|IMPERIAL|Y|Sanidad y Beneficencia|5|1989.0|49821.0||59525231.02
2014|2|Arganzuela|22|ACACIAS|A|Almacén-Estacionamiento|8716|1990.0|491826.0||230250942.17
2014|2|Arganzuela|22|ACACIAS|C|Comercial|1198|1974.0|177267.0||245854320.23
2014|2|Arganzuela|22|ACACIAS|E|Cultural|29|1979.0|27559.0||29128014.5
2014|2|Arganzuela|22|ACACIAS|G|Ocio y Hostelería|2|1990.0|6650.0||9870548.94
2014|2|Arganzuela|22|ACACIAS|I|Industrial|41|1977.0|19297.0||13303467.04
2014|2|Arganzuela|22|ACACIAS|K|Deportivo|10|1983.0|12221.0||9253841.65
2014|2|Arganzuela|22|ACACIAS|M|Suelos sin edificar, obras de urbanización y jardinería|13|||44292.0|5221165.0
2014|2|Arganzuela|22|ACACIAS|O|Oficinas|173|1973.0|47237.0||57009484.47
2014|2|Arganzuela|22|ACACIAS|P|Edificio Singular|8|1978.0|8201.0||7871945.65
2014|2|Arganzuela|22|ACACIAS|R|Religioso|4|1986.0|6551.0||6954770.17
2014|2|Arganzuela|22|ACACIAS|V|Residencial|17514|1976.0|1644676.0||2083209809.63
2014|2|Arganzuela|22|ACACIAS|Y|Sanidad y Beneficencia|7|1983.0|18950.0||25125809.68
2014|2|Arganzuela|23|CHOPERA|A|Almacén-Estacionamiento|2170|1983.0|110483.0||47301698.25
2014|2|Arganzuela|23|CHOPERA|C|Comercial|656|1955.0|88898.0||109419971.53
2014|2|Arganzuela|23|CHOPERA|E|Cultural|25|1962.0|33380.0||29747172.99
2014|2|Arganzuela|23|CHOPERA|G|Ocio y Hostelería|11|1931.0|5038.0||6279420.68
2014|2|Arganzuela|23|CHOPERA|I|Industrial|23|1958.0|47222.0||28103947.04
2014|2|Arganzuela|23|CHOPERA|K|Deportivo|2|1966.0|360.0||367150.65
2014|2|Arganzuela|23|CHOPERA|M|Suelos sin edificar, obras de urbanización y jardinería|2|||1168.0|58866.0
2014|2|Arganzuela|23|CHOPERA|O|Oficinas|94|1959.0|18564.0||15095156.16
2014|2|Arganzuela|23|CHOPERA|R|Religioso|3|1961.0|3626.0||3099098.26
2014|2|Arganzuela|23|CHOPERA|V|Residencial|9400|1957.0|767964.0||903633826.18
2014|2|Arganzuela|23|CHOPERA|Y|Sanidad y Beneficencia|10|1954.0|4303.0||5764630.78
2014|2|Arganzuela|24|LEGAZPI|A|Almacén-Estacionamiento|7626|2003.0|279063.0||132625240.63
2014|2|Arganzuela|24|LEGAZPI|C|Comercial|410|1988.0|94023.0||112775416.79
2014|2|Arganzuela|24|LEGAZPI|E|Cultural|2|1997.0|8450.0||11169786.89
2014|2|Arganzuela|24|LEGAZPI|I|Industrial|95|1977.0|45951.0||32545499.05
2014|2|Arganzuela|24|LEGAZPI|M|Suelos sin edificar, obras de urbanización y jardinería|56|||516615.0|40654746.0
2014|2|Arganzuela|24|LEGAZPI|O|Oficinas|192|1975.0|137684.0||192675875.9
2014|2|Arganzuela|24|LEGAZPI|T|Espectáculos|2|1987.0|5237.0||7077685.16
2014|2|Arganzuela|24|LEGAZPI|V|Residencial|8519|1997.0|893428.0||1268284683.67
2014|2|Arganzuela|24|LEGAZPI|Y|Sanidad y Beneficencia|4|2006.0|26351.0||35333246.43
2014|2|Arganzuela|25|DELICIAS|A|Almacén-Estacionamiento|6269|1996.0|270659.0||126728943.68
2014|2|Arganzuela|25|DELICIAS|C|Comercial|713|1962.0|105998.0||136793852.16
2014|2|Arganzuela|25|DELICIAS|E|Cultural|9|1968.0|60906.0||58963110.3
2014|2|Arganzuela|25|DELICIAS|G|Ocio y Hostelería|5|1957.0|4262.0||7146628.46
2014|2|Arganzuela|25|DELICIAS|I|Industrial|36|1960.0|145148.0||103437041.06
2014|2|Arganzuela|25|DELICIAS|K|Deportivo|4|1978.0|5608.0||5309791.24
2014|2|Arganzuela|25|DELICIAS|M|Suelos sin edificar, obras de urbanización y jardinería|39|||57186.0|72043655.0
2014|2|Arganzuela|25|DELICIAS|O|Oficinas|161|1974.0|266034.0||372841891.61
2014|2|Arganzuela|25|DELICIAS|P|Edificio Singular|5|1941.0|40230.0||39253400.24
2014|2|Arganzuela|25|DELICIAS|R|Religioso|1|1963.0|3151.0||2768617.18
2014|2|Arganzuela|25|DELICIAS|V|Residencial|13214|1970.0|1229382.0||1524180918.12
2014|2|Arganzuela|25|DELICIAS|Y|Sanidad y Beneficencia|4|1972.0|14065.0||19778609.4
2014|2|Arganzuela|26|PALOS DE MOGUER|A|Almacén-Estacionamiento|4174|1991.0|227837.0||104995401.83
2014|2|Arganzuela|26|PALOS DE MOGUER|C|Comercial|1041|1949.0|161050.0||196624100.51
2014|2|Arganzuela|26|PALOS DE MOGUER|E|Cultural|17|1963.0|80520.0||73750777.71
2014|2|Arganzuela|26|PALOS DE MOGUER|G|Ocio y Hostelería|19|1941.0|39644.0||55240977.0
2014|2|Arganzuela|26|PALOS DE MOGUER|I|Industrial|44|1967.0|68255.0||61294847.41
2014|2|Arganzuela|26|PALOS DE MOGUER|K|Deportivo|5|1966.0|13327.0||16391061.44
2014|2|Arganzuela|26|PALOS DE MOGUER|M|Suelos sin edificar, obras de urbanización y jardinería|30|||18669.0|7975378.72
2014|2|Arganzuela|26|PALOS DE MOGUER|O|Oficinas|320|1974.0|115723.0||138599065.58
2014|2|Arganzuela|26|PALOS DE MOGUER|P|Edificio Singular|5|1957.0|24961.0||20798800.1
2014|2|Arganzuela|26|PALOS DE MOGUER|R|Religioso|12|1956.0|7585.0||6793371.27
2014|2|Arganzuela|26|PALOS DE MOGUER|T|Espectáculos|3|1973.0|20738.0||24018469.87
2014|2|Arganzuela|26|PALOS DE MOGUER|V|Residencial|13316|1953.0|1159901.0||1359643609.43
2014|2|Arganzuela|26|PALOS DE MOGUER|Y|Sanidad y Beneficencia|2|1999.0|8736.0||9394593.17
2014|2|Arganzuela|27|ATOCHA|A|Almacén-Estacionamiento|418|1993.0|47806.0||36964207.48
2014|2|Arganzuela|27|ATOCHA|C|Comercial|25|1977.0|115849.0||159802862.7
2014|2|Arganzuela|27|ATOCHA|E|Cultural|1|2013.0|7482.0||5897608.5
2014|2|Arganzuela|27|ATOCHA|I|Industrial|24|1968.0|199205.0||300035097.48
2014|2|Arganzuela|27|ATOCHA|M|Suelos sin edificar, obras de urbanización y jardinería|96|||79238.0|85787472.6
2014|2|Arganzuela|27|ATOCHA|O|Oficinas|135|1993.0|123242.0||198099435.53
2014|2|Arganzuela|27|ATOCHA|T|Espectáculos|1|1997.0|18565.0||22926445.56
2014|2|Arganzuela|27|ATOCHA|V|Residencial|486|1996.0|52360.0||79729051.15
2014|3|Retiro|31|PACÍFICO|A|Almacén-Estacionamiento|6374|1987.0|351890.0||143269426.49
2014|3|Retiro|31|PACÍFICO|C|Comercial|945|1959.0|160214.0||198465853.61
2014|3|Retiro|31|PACÍFICO|E|Cultural|17|1946.0|35227.0||30789919.9
2014|3|Retiro|31|PACÍFICO|G|Ocio y Hostelería|1|1994.0|1638.0||2073396.78
2014|3|Retiro|31|PACÍFICO|I|Industrial|41|1965.0|15616.0||13170766.49
2014|3|Retiro|31|PACÍFICO|K|Deportivo|5|1952.0|754.0||1083351.5
2014|3|Retiro|31|PACÍFICO|M|Suelos sin edificar, obras de urbanización y jardinería|28|||55096.0|86412104.32
2014|3|Retiro|31|PACÍFICO|O|Oficinas|369|1968.0|138471.0||169410969.5
2014|3|Retiro|31|PACÍFICO|P|Edificio Singular|7|1957.0|43905.0||31600249.33
2014|3|Retiro|31|PACÍFICO|R|Religioso|2|1971.0|6085.0||7431194.79
2014|3|Retiro|31|PACÍFICO|V|Residencial|16729|1964.0|1607604.0||2057407283.0
2014|3|Retiro|31|PACÍFICO|Y|Sanidad y Beneficencia|1|1955.0|152.0||154941.33
2014|3|Retiro|32|ADELFAS|A|Almacén-Estacionamiento|5930|1997.0|234577.0||106837068.25
2014|3|Retiro|32|ADELFAS|C|Comercial|313|1976.0|47387.0||63024618.84
2014|3|Retiro|32|ADELFAS|E|Cultural|3|1957.0|9392.0||7418093.56
2014|3|Retiro|32|ADELFAS|G|Ocio y Hostelería|9|1976.0|12411.0||23101450.92
2014|3|Retiro|32|ADELFAS|I|Industrial|58|1978.0|30072.0||22737221.78
2014|3|Retiro|32|ADELFAS|K|Deportivo|4|1983.0|3277.0||2808710.33
2014|3|Retiro|32|ADELFAS|M|Suelos sin edificar, obras de urbanización y jardinería|41|||50377.0|36615645.4
2014|3|Retiro|32|ADELFAS|O|Oficinas|134|1971.0|75142.0||90980531.2
2014|3|Retiro|32|ADELFAS|R|Religioso|2|1970.0|1349.0||1488571.7
2014|3|Retiro|32|ADELFAS|V|Residencial|8475|1983.0|840071.0||1155566801.56
2014|3|Retiro|32|ADELFAS|Y|Sanidad y Beneficencia|5|1988.0|34553.0||31734641.01
2014|3|Retiro|33|ESTRELLA|A|Almacén-Estacionamiento|4545|1984.0|275303.0||129608057.63
2014|3|Retiro|33|ESTRELLA|C|Comercial|314|1971.0|36537.0||48739785.43
2014|3|Retiro|33|ESTRELLA|E|Cultural|8|1973.0|48718.0||50583025.77
2014|3|Retiro|33|ESTRELLA|G|Ocio y Hostelería|7|1968.0|21143.0||39005152.27
2014|3|Retiro|33|ESTRELLA|I|Industrial|17|1965.0|10043.0||8624489.33
2014|3|Retiro|33|ESTRELLA|K|Deportivo|5|1975.0|16219.0||19077582.83
2014|3|Retiro|33|ESTRELLA|M|Suelos sin edificar, obras de urbanización y jardinería|10|||9930.0|7634344.0
2014|3|Retiro|33|ESTRELLA|O|Oficinas|261|1975.0|108638.0||165445310.65
2014|3|Retiro|33|ESTRELLA|R|Religioso|5|1970.0|5436.0||6158703.2
2014|3|Retiro|33|ESTRELLA|V|Residencial|9352|1973.0|1214884.0||1707821917.89
2014|3|Retiro|33|ESTRELLA|Y|Sanidad y Beneficencia|14|1973.0|45151.0||51752953.86
2014|3|Retiro|34|IBIZA|A|Almacén-Estacionamiento|2077|1974.0|182806.0||144344991.2
2014|3|Retiro|34|IBIZA|C|Comercial|792|1947.0|102830.0||186877656.09
2014|3|Retiro|34|IBIZA|E|Cultural|4|1946.0|4402.0||5768874.74
2014|3|Retiro|34|IBIZA|I|Industrial|30|1951.0|8792.0||10698606.66
2014|3|Retiro|34|IBIZA|M|Suelos sin edificar, obras de urbanización y jardinería|18|||10169.0|4291051.08
2014|3|Retiro|34|IBIZA|O|Oficinas|222|1963.0|54176.0||100254593.66
2014|3|Retiro|34|IBIZA|P|Edificio Singular|1|1952.0|1648.0||2026436.84
2014|3|Retiro|34|IBIZA|R|Religioso|5|1969.0|7356.0||8585123.08
2014|3|Retiro|34|IBIZA|T|Espectáculos|1|1945.0|868.0||1530277.06
2014|3|Retiro|34|IBIZA|V|Residencial|10082|1948.0|1171864.0||1963327027.18
2014|3|Retiro|34|IBIZA|Y|Sanidad y Beneficencia|8|1959.0|186938.0||304908537.49
2014|3|Retiro|35|LOS JERÓNIMOS|A|Almacén-Estacionamiento|429|1952.0|73529.0||58264955.65
2014|3|Retiro|35|LOS JERÓNIMOS|C|Comercial|188|1940.0|46216.0||83490588.54
2014|3|Retiro|35|LOS JERÓNIMOS|E|Cultural|13|1969.0|110637.0||194524213.27
2014|3|Retiro|35|LOS JERÓNIMOS|G|Ocio y Hostelería|26|1978.0|53815.0||138394786.78
2014|3|Retiro|35|LOS JERÓNIMOS|I|Industrial|59|1965.0|65994.0||69217871.1
2014|3|Retiro|35|LOS JERÓNIMOS|K|Deportivo|4|1984.0|12809.0||13349104.63
2014|3|Retiro|35|LOS JERÓNIMOS|M|Suelos sin edificar, obras de urbanización y jardinería|10|||1135001.0|32594291.64
2014|3|Retiro|35|LOS JERÓNIMOS|O|Oficinas|242|1943.0|219651.0||563827318.39
2014|3|Retiro|35|LOS JERÓNIMOS|P|Edificio Singular|22|1957.0|189410.0||398441947.32
2014|3|Retiro|35|LOS JERÓNIMOS|T|Espectáculos|3|1985.0|5479.0||8997786.61
2014|3|Retiro|35|LOS JERÓNIMOS|V|Residencial|3151|1949.0|612809.0||1308298080.29
2014|3|Retiro|35|LOS JERÓNIMOS|Y|Sanidad y Beneficencia|1|1900.0|3087.0||4455888.68
2014|3|Retiro|36|NIÑO JESÚS|A|Almacén-Estacionamiento|1769|1984.0|196851.0||85964225.39
2014|3|Retiro|36|NIÑO JESÚS|C|Comercial|302|1967.0|94333.0||129679724.06
2014|3|Retiro|36|NIÑO JESÚS|E|Cultural|16|1941.0|8912.0||13184917.66
2014|3|Retiro|36|NIÑO JESÚS|I|Industrial|7|1976.0|625.0||430511.03
2014|3|Retiro|36|NIÑO JESÚS|K|Deportivo|10|1972.0|2401.0||2567521.16
2014|3|Retiro|36|NIÑO JESÚS|M|Suelos sin edificar, obras de urbanización y jardinería|6|||10472.0|3331040.0
2014|3|Retiro|36|NIÑO JESÚS|O|Oficinas|268|1969.0|98476.0||154063800.75
2014|3|Retiro|36|NIÑO JESÚS|R|Religioso|6|1981.0|7914.0||10890195.84
2014|3|Retiro|36|NIÑO JESÚS|T|Espectáculos|1|1996.0|13495.0||21777657.34
2014|3|Retiro|36|NIÑO JESÚS|V|Residencial|6243|1968.0|891512.0||1563088736.63
2014|3|Retiro|36|NIÑO JESÚS|Y|Sanidad y Beneficencia|18|1959.0|45396.0||54643021.4
2014|4|Salamanca|41|RECOLETOS|A|Almacén-Estacionamiento|4177|1974.0|370932.0||347023191.52
2014|4|Salamanca|41|RECOLETOS|C|Comercial|1235|1940.0|316223.0||1066728467.31
2014|4|Salamanca|41|RECOLETOS|E|Cultural|31|1934.0|119797.0||201261521.33
2014|4|Salamanca|41|RECOLETOS|G|Ocio y Hostelería|25|1974.0|109689.0||267088531.78
2014|4|Salamanca|41|RECOLETOS|I|Industrial|25|1949.0|5634.0||6882435.76
2014|4|Salamanca|41|RECOLETOS|K|Deportivo|4|1958.0|1379.0||2038281.47
2014|4|Salamanca|41|RECOLETOS|M|Suelos sin edificar, obras de urbanización y jardinería|5|||17756.0|1507792.03
2014|4|Salamanca|41|RECOLETOS|O|Oficinas|894|1957.0|543101.0||1398328791.19
2014|4|Salamanca|41|RECOLETOS|P|Edificio Singular|7|1952.0|30886.0||56575815.06
2014|4|Salamanca|41|RECOLETOS|R|Religioso|9|1939.0|18994.0||24292407.08
2014|4|Salamanca|41|RECOLETOS|T|Espectáculos|4|1977.0|14781.0||43234592.39
2014|4|Salamanca|41|RECOLETOS|V|Residencial|8567|1946.0|1737004.0||3557694631.71
2014|4|Salamanca|41|RECOLETOS|Y|Sanidad y Beneficencia|2|1935.0|348.0||467581.93
2014|4|Salamanca|42|GOYA|A|Almacén-Estacionamiento|4198|1981.0|262505.0||207713864.15
2014|4|Salamanca|42|GOYA|C|Comercial|1480|1941.0|331909.0||864366724.08
2014|4|Salamanca|42|GOYA|E|Cultural|23|1959.0|33172.0||39166986.19
2014|4|Salamanca|42|GOYA|G|Ocio y Hostelería|19|1946.0|75393.0||179599665.78
2014|4|Salamanca|42|GOYA|I|Industrial|25|1961.0|92487.0||102492805.21
2014|4|Salamanca|42|GOYA|K|Deportivo|6|1972.0|94071.0||181091723.14
2014|4|Salamanca|42|GOYA|M|Suelos sin edificar, obras de urbanización y jardinería|4|||4232.0|5145503.0
2014|4|Salamanca|42|GOYA|O|Oficinas|601|1964.0|203563.0||348347182.74
2014|4|Salamanca|42|GOYA|P|Edificio Singular|1|1974.0|1538.0||1995801.08
2014|4|Salamanca|42|GOYA|R|Religioso|3|1949.0|4697.0||6336562.38
2014|4|Salamanca|42|GOYA|T|Espectáculos|2|1979.0|5784.0||11246114.11
2014|4|Salamanca|42|GOYA|V|Residencial|15912|1944.0|1877411.0||3132387854.77
2014|4|Salamanca|42|GOYA|Y|Sanidad y Beneficencia|9|1952.0|50260.0||81080498.72
2014|4|Salamanca|43|FUENTE DEL BERRO|A|Almacén-Estacionamiento|3290|1987.0|181258.0||93027165.63
2014|4|Salamanca|43|FUENTE DEL BERRO|C|Comercial|673|1955.0|97307.0||133039192.81
2014|4|Salamanca|43|FUENTE DEL BERRO|E|Cultural|28|1951.0|39226.0||39528151.36
2014|4|Salamanca|43|FUENTE DEL BERRO|G|Ocio y Hostelería|2|1982.0|1581.0||2397903.95
2014|4|Salamanca|43|FUENTE DEL BERRO|I|Industrial|73|1959.0|35698.0||36274383.48
2014|4|Salamanca|43|FUENTE DEL BERRO|K|Deportivo|5|1983.0|23193.0||10590179.36
2014|4|Salamanca|43|FUENTE DEL BERRO|M|Suelos sin edificar, obras de urbanización y jardinería|13|||6913.0|8402998.2
2014|4|Salamanca|43|FUENTE DEL BERRO|O|Oficinas|249|1967.0|87912.0||106945916.04
2014|4|Salamanca|43|FUENTE DEL BERRO|P|Edificio Singular|1|1985.0|72857.0||84394684.8
2014|4|Salamanca|43|FUENTE DEL BERRO|R|Religioso|20|1969.0|6066.0||6151218.07
2014|4|Salamanca|43|FUENTE DEL BERRO|T|Espectáculos|1|1960.0|1271.0||1880380.95
2014|4|Salamanca|43|FUENTE DEL BERRO|V|Residencial|10434|1958.0|1022448.0||1407737770.4
2014|4|Salamanca|43|FUENTE DEL BERRO|Y|Sanidad y Beneficencia|9|1948.0|27577.0||28976918.32
2014|4|Salamanca|44|GUINDALERA|A|Almacén-Estacionamiento|8022|1988.0|429922.0||199085541.18
2014|4|Salamanca|44|GUINDALERA|C|Comercial|1453|1960.0|198154.0||281813479.51
2014|4|Salamanca|44|GUINDALERA|E|Cultural|34|1962.0|70572.0||76130043.77
2014|4|Salamanca|44|GUINDALERA|G|Ocio y Hostelería|13|2001.0|40297.0||69289972.37
2014|4|Salamanca|44|GUINDALERA|I|Industrial|136|1962.0|32175.0||26217738.48
2014|4|Salamanca|44|GUINDALERA|K|Deportivo|22|1970.0|97557.0||99731223.73
2014|4|Salamanca|44|GUINDALERA|M|Suelos sin edificar, obras de urbanización y jardinería|53|||82859.0|29712448.32
2014|4|Salamanca|44|GUINDALERA|O|Oficinas|565|1971.0|237408.0||303890955.92
2014|4|Salamanca|44|GUINDALERA|P|Edificio Singular|1|1990.0|3224.0||3875779.6
2014|4|Salamanca|44|GUINDALERA|R|Religioso|8|1964.0|7794.0||9293254.05
2014|4|Salamanca|44|GUINDALERA|T|Espectáculos|2|1948.0|4807.0||7779146.03
2014|4|Salamanca|44|GUINDALERA|V|Residencial|20128|1966.0|2153076.0||2958519039.63
2014|4|Salamanca|44|GUINDALERA|Y|Sanidad y Beneficencia|15|1953.0|27753.0||36535077.07
2014|4|Salamanca|45|LISTA|A|Almacén-Estacionamiento|3364|1981.0|215508.0||175744226.54
2014|4|Salamanca|45|LISTA|C|Comercial|876|1947.0|145112.0||289887466.49
2014|4|Salamanca|45|LISTA|E|Cultural|11|1962.0|25533.0||30585244.5
2014|4|Salamanca|45|LISTA|G|Ocio y Hostelería|72|1995.0|23367.0||50491437.98
2014|4|Salamanca|45|LISTA|I|Industrial|9|1974.0|1278.0||1174364.17
2014|4|Salamanca|45|LISTA|K|Deportivo|5|1975.0|9122.0||10737568.69
2014|4|Salamanca|45|LISTA|M|Suelos sin edificar, obras de urbanización y jardinería|3|||5203.0|162605.2
2014|4|Salamanca|45|LISTA|O|Oficinas|376|1965.0|156606.0||299792319.68
